,Bedroom,HoldType,HomeType,Price,NewBuilding,latitude,longitude
9663,3,2,2,170000.0,0,50.9818735053375,-3.22601165404962
9664,4,2,3,190000.0,0,50.9812315982804,-3.2220486851600403
9665,3,2,3,155000.0,0,50.9812315982804,-3.2220486851600403
9666,4,2,2,199950.0,0,50.9794351645323,-3.2329702763020802
9667,5,2,4,325000.0,0,50.9794351645323,-3.2329702763020802
9668,4,2,2,233500.0,0,50.9794351645323,-3.2329702763020802
9669,4,2,3,340000.0,0,50.9794351645323,-3.2329702763020802
9670,4,2,2,287500.0,0,50.9760165163821,-3.23225297224767
9671,2,2,2,133000.0,0,50.9760165163821,-3.23225297224767
9672,2,2,2,144250.0,0,50.9760165163821,-3.23225297224767
9673,3,2,2,175000.0,0,50.9760165163821,-3.23225297224767
9674,3,2,2,215000.0,0,50.981407472724705,-3.23269488031124
9675,3,2,4,236000.0,0,50.96947042279471,-3.23304816056063
9676,4,2,4,365000.0,0,50.96947042279471,-3.23304816056063
9677,4,2,4,283000.0,0,50.96947042279471,-3.23304816056063
9678,3,2,3,248000.0,0,50.9759909297351,-3.2201305720657794
9679,4,2,4,292000.0,0,50.9759909297351,-3.2201305720657794
9680,3,2,4,315000.0,0,50.9759909297351,-3.2201305720657794
9681,3,2,3,220000.0,0,50.9759909297351,-3.2201305720657794
9682,5,2,3,299950.0,0,50.976169984996204,-3.2524837499944104
9683,4,2,2,280000.0,0,50.976169984996204,-3.2524837499944104
9684,2,1,1,85000.0,0,50.981910275632295,-3.22336288490507
9685,1,1,1,75000.0,0,50.981910275632295,-3.22336288490507
9686,2,1,1,91500.0,0,50.981910275632295,-3.22336288490507
9687,2,1,1,95000.0,0,50.981910275632295,-3.22336288490507
9688,1,1,1,57500.0,0,50.981910275632295,-3.22336288490507
9689,2,1,1,107000.0,0,50.981910275632295,-3.22336288490507
9690,2,1,1,95000.0,0,50.981910275632295,-3.22336288490507
9691,2,1,1,84000.0,0,50.981910275632295,-3.22336288490507
9692,3,2,3,155000.0,0,50.9756209191696,-3.23321
9693,4,2,2,240000.0,0,50.9756209191696,-3.23321
9694,2,2,2,154000.0,0,50.9756209191696,-3.23321
9695,3,2,4,231000.0,0,50.97004376374971,-3.2272809816478505
9696,4,2,4,275000.0,0,50.97004376374971,-3.2272809816478505
9697,3,2,2,246000.0,0,50.97004376374971,-3.2272809816478505
9698,3,2,3,177000.0,0,50.9857258095122,-3.2443921663050097
9699,4,2,3,188000.0,0,50.9857258095122,-3.2443921663050097
9700,2,2,2,145000.0,0,50.9857258095122,-3.2443921663050097
9701,4,2,2,181500.0,0,50.9857258095122,-3.2443921663050097
9702,4,2,3,164500.0,0,50.9857258095122,-3.2443921663050097
9703,3,2,3,170000.0,0,50.9857258095122,-3.2443921663050097
9704,2,2,3,171500.0,0,50.9749748773948,-3.23125681819974
9705,2,2,3,152950.0,0,50.9749748773948,-3.23125681819974
9706,2,2,3,163450.0,0,50.9749748773948,-3.23125681819974
9707,2,2,2,155000.0,0,50.9749748773948,-3.23125681819974
9708,2,2,3,137000.0,0,50.9749748773948,-3.23125681819974
9709,4,2,4,350000.0,0,50.9728476231561,-3.2180114129566
9710,3,2,4,300000.0,0,50.9728476231561,-3.2180114129566
9711,3,2,4,247500.0,0,50.9728476231561,-3.2180114129566
9712,2,2,3,179950.0,0,50.9766343277011,-3.2308021666189504
9713,2,2,2,155000.0,0,50.9766343277011,-3.2308021666189504
9714,2,2,3,169950.0,0,50.9766343277011,-3.2308021666189504
9715,0,2,2,165000.0,0,50.9766343277011,-3.2308021666189504
9716,1,1,1,103000.0,0,50.98159472297,-3.2234400641051204
9717,1,1,1,90000.0,0,50.98159472297,-3.2234400641051204
9718,4,2,4,525000.0,0,50.9720172348296,-3.21657964175869
9719,4,2,4,377500.0,0,50.9720172348296,-3.21657964175869
9720,3,2,3,160000.0,0,50.976660184885205,-3.24701287679645
9721,3,2,2,153000.0,0,50.976660184885205,-3.24701287679645
9722,3,2,2,125000.0,0,50.976660184885205,-3.24701287679645
9723,4,2,4,272500.0,0,50.971024314069794,-3.21866159249637
9724,4,2,4,285000.0,0,50.971024314069794,-3.21866159249637
9725,4,2,4,284995.0,0,50.971024314069794,-3.21866159249637
9726,4,2,4,275000.0,0,50.971024314069794,-3.21866159249637
9727,4,2,4,255000.0,0,50.971024314069794,-3.21866159249637
9728,4,2,4,243000.0,0,50.971024314069794,-3.21866159249637
9729,3,2,2,173750.0,0,50.986772,-3.244278
9730,2,2,2,195000.0,0,50.986772,-3.244278
9731,3,2,2,210000.0,0,50.986772,-3.244278
9732,2,1,1,85000.0,0,50.984342,-3.22052
9733,4,2,4,265950.0,0,50.984342,-3.22052
9734,3,1,1,67400.0,0,50.984342,-3.22052
9735,2,2,4,294000.0,0,50.9750556577425,-3.21841104305739
9736,3,2,4,265000.0,0,50.9750556577425,-3.21841104305739
9737,4,2,4,340000.0,0,50.9750556577425,-3.21841104305739
9738,2,2,3,240000.0,0,50.9750556577425,-3.21841104305739
9739,6,2,4,470000.0,0,50.980378045695,-3.23394970197022
9740,3,2,2,180000.0,0,50.980378045695,-3.23394970197022
9741,2,2,2,129000.0,0,50.980378045695,-3.23394970197022
9742,5,2,3,415000.0,0,50.980378045695,-3.23394970197022
9743,5,2,4,250000.0,0,50.9776149732338,-3.2196176086781096
9744,3,2,3,181500.0,0,50.9776149732338,-3.2196176086781096
9745,4,2,4,280000.0,0,50.968694160712005,-3.23161765629323
9746,4,2,4,255000.0,0,50.968694160712005,-3.23161765629323
9747,4,2,4,295000.0,0,50.968694160712005,-3.23161765629323
9748,4,2,4,232000.0,0,50.968694160712005,-3.23161765629323
9749,3,2,2,245000.0,0,50.9821491705413,-3.23569193909692
9750,2,2,2,169000.0,0,50.9747550255307,-3.23589445612709
9751,3,2,4,170000.0,0,50.9747550255307,-3.23589445612709
9752,2,2,2,156500.0,0,50.9747550255307,-3.23589445612709
9753,3,2,3,195000.0,0,50.9747550255307,-3.23589445612709
9754,3,2,2,202000.0,0,50.9747550255307,-3.23589445612709
9755,3,2,3,194000.0,0,50.9747550255307,-3.23589445612709
9756,3,2,3,249950.0,0,50.977039921846895,-3.2510257384095604
9757,5,2,2,335000.0,0,50.977039921846895,-3.2510257384095604
9758,2,2,4,208000.0,0,50.977039921846895,-3.2510257384095604
9759,2,2,3,173000.0,0,50.9707463578532,-3.2228843332753505
9760,2,2,3,172500.0,0,50.9707463578532,-3.2228843332753505
9761,3,2,3,205000.0,0,50.969888030816605,-3.23267468109475
9762,4,2,4,380000.0,0,50.969888030816605,-3.23267468109475
9763,3,2,3,207500.0,0,50.969888030816605,-3.23267468109475
9764,2,2,1,154000.0,0,50.969888030816605,-3.23267468109475
9765,2,2,2,172000.0,0,50.969888030816605,-3.23267468109475
9766,1,1,1,118500.0,0,50.9790498535777,-3.2225754409080696
9767,1,1,1,114000.0,0,50.9790498535777,-3.2225754409080696
9768,1,1,1,116000.0,0,50.9790498535777,-3.2225754409080696
9769,1,1,1,115000.0,0,50.9790498535777,-3.2225754409080696
9770,1,1,1,90000.0,0,50.9790498535777,-3.2225754409080696
9771,1,1,1,90000.0,0,50.9790498535777,-3.2225754409080696
9772,1,1,1,107000.0,0,50.9790498535777,-3.2225754409080696
9773,1,1,1,116100.0,0,50.9790498535777,-3.2225754409080696
9774,3,2,3,187000.0,0,50.976119885960905,-3.2215583652084905
9775,3,2,3,214950.0,0,50.98167872630421,-3.23085010659078
9776,2,2,2,162555.0,0,50.9758705934356,-3.23159388211209
9777,2,1,1,122000.0,0,50.980862054179106,-3.2212697195879305
9778,4,2,4,280000.0,0,50.9831291263061,-3.21491883378347
9779,2,2,3,188000.0,0,50.9831291263061,-3.21491883378347
9780,4,2,4,315000.0,0,50.9831291263061,-3.21491883378347
9781,4,2,4,299950.0,0,50.9831291263061,-3.21491883378347
9782,3,2,3,224000.0,0,50.9831291263061,-3.21491883378347
9783,4,2,4,270000.0,0,50.9831291263061,-3.21491883378347
9784,3,2,3,212950.0,0,50.9831291263061,-3.21491883378347
9785,5,2,3,220000.0,0,50.977123699025604,-3.22016026791849
9786,3,2,4,222500.0,0,50.977123699025604,-3.22016026791849
9787,3,2,3,177000.0,0,50.977123699025604,-3.22016026791849
9788,3,2,3,196500.0,0,50.977123699025604,-3.22016026791849
9789,4,2,2,205000.0,0,50.977123699025604,-3.22016026791849
9790,3,2,3,165000.0,0,50.977123699025604,-3.22016026791849
9791,4,2,4,270000.0,0,50.976544,-3.250443
9792,4,2,4,317500.0,0,50.976544,-3.250443
9793,3,2,2,225000.0,0,50.9708230004957,-3.22157603594311
9794,3,2,4,237500.0,0,50.9708230004957,-3.22157603594311
9795,2,2,2,153000.0,0,50.9708230004957,-3.22157603594311
9796,3,2,2,160000.0,0,50.9827510709616,-3.21949578873193
9797,3,2,4,370000.0,0,50.966524984389295,-3.2120356019607503
9798,2,2,4,345950.0,1,50.986655,-3.230152
9799,2,2,4,285000.0,0,50.96423591354429,-3.22628770865168
9800,4,2,4,284000.0,0,50.9812936796456,-3.2141443834576804
9801,4,2,4,293000.0,0,50.9812936796456,-3.2141443834576804
9802,4,2,4,270000.0,0,50.9812936796456,-3.2141443834576804
9803,3,2,2,170000.0,0,50.9815396476588,-3.2321000580695496
9804,3,2,2,192000.0,0,50.9815396476588,-3.2321000580695496
9805,4,2,2,240000.0,0,50.9815396476588,-3.2321000580695496
9806,3,2,2,133000.0,0,50.9781662017615,-3.2245180043589996
9807,3,2,2,150000.0,0,50.9781662017615,-3.2245180043589996
9808,3,2,3,152500.0,0,50.975186287553605,-3.24945182230586
9809,3,2,3,125000.0,0,50.975186287553605,-3.24945182230586
9810,1,1,1,103000.0,0,50.9828432771371,-3.2287154886573797
9811,3,2,3,154000.0,0,50.9828432771371,-3.2287154886573797
9812,3,2,3,177500.0,0,50.975278386525204,-3.2450386862642504
9813,4,2,3,280000.0,0,50.98218102117389,-3.23862746075095
9814,3,2,3,212500.0,0,50.9842652133162,-3.23032016611591
9815,3,2,3,165000.0,0,50.9842652133162,-3.23032016611591
9816,3,2,3,228000.0,0,50.985951,-3.232898
9817,3,2,4,269500.0,0,50.971274883655504,-3.2452022198329997
9818,3,2,4,285000.0,0,50.973076468896295,-3.227804
9819,2,2,4,285000.0,0,50.973076468896295,-3.227804
9820,2,2,4,275000.0,0,50.973076468896295,-3.227804
9821,3,2,3,232500.0,0,50.973076468896295,-3.227804
9822,3,2,3,359950.0,0,50.96866107664761,-3.2296371632687997
9823,5,2,3,360000.0,0,50.96866107664761,-3.2296371632687997
9824,3,2,2,150000.0,0,50.9825743658942,-3.2209157679366296
9825,3,2,3,215000.0,0,50.981811160209595,-3.2353410622181404
9826,4,2,4,258500.0,0,50.981811160209595,-3.2353410622181404
9827,3,2,3,181500.0,0,50.981811160209595,-3.2353410622181404
9828,4,2,4,265000.0,0,50.981811160209595,-3.2353410622181404
9829,3,2,3,184000.0,0,50.981811160209595,-3.2353410622181404
9830,3,2,3,264950.0,0,50.9708982896248,-3.2298244386206205
9831,4,2,4,365000.0,0,50.967412,-3.24653219742507
9832,3,2,2,175000.0,0,50.980609475601995,-3.231493
9833,3,2,2,155000.0,0,50.981953617552904,-3.2192184638685797
9834,3,2,3,176000.0,0,50.9747438348123,-3.24456858838506
9835,4,2,3,229950.0,0,50.9747438348123,-3.24456858838506
9836,3,2,3,150000.0,0,50.9747438348123,-3.24456858838506
9837,3,2,3,176000.0,0,50.9747438348123,-3.24456858838506
9838,5,2,3,342000.0,0,50.9811877104653,-3.23731890914342
9839,3,2,4,280000.0,0,50.972712489763296,-3.22233777423913
9840,3,2,4,266000.0,0,50.9815913012904,-3.215790415369
9841,2,2,2,152000.0,0,50.9815913012904,-3.215790415369
9842,3,2,3,182000.0,0,50.9815913012904,-3.215790415369
9843,3,2,3,175700.0,0,50.9815913012904,-3.215790415369
9844,3,2,3,185000.0,0,50.982735241054705,-3.22958165170644
9845,3,2,2,166000.0,0,50.9774289442114,-3.24912742423896
9846,3,2,3,168000.0,0,50.9774289442114,-3.24912742423896
9847,4,2,4,356000.0,0,50.970126071475,-3.2339770338534803
9848,4,2,4,350000.0,0,50.970126071475,-3.2339770338534803
9849,3,2,2,189950.0,0,50.9820755339702,-3.23415141953174
9850,3,2,2,171000.0,0,50.9820755339702,-3.23415141953174
9851,3,2,2,230000.0,0,50.9820755339702,-3.23415141953174
9852,4,2,2,165000.0,0,50.9820755339702,-3.23415141953174
9853,3,2,2,172000.0,0,50.9820755339702,-3.23415141953174
9854,4,2,2,225000.0,0,50.97470442059979,-3.22619314990516
9855,3,2,2,197500.0,0,50.9698464313457,-3.2349096082904
9856,3,2,3,185000.0,0,50.9870956865546,-3.23988384956264
9857,2,2,3,135937.0,0,50.981974,-3.213891
9858,5,2,4,345000.0,1,50.981974,-3.213891
9859,2,2,3,170000.0,0,50.981974,-3.213891
9860,3,2,2,194000.0,0,50.98224070125671,-3.23978297691683
9861,2,2,2,177500.0,0,50.98224070125671,-3.23978297691683
9862,2,2,2,168000.0,0,50.987826386534394,-3.2430520716577
9863,2,2,2,154500.0,0,50.987826386534394,-3.2430520716577
9864,3,2,2,128000.0,0,50.987826386534394,-3.2430520716577
9865,3,2,2,150000.0,0,50.972329731537506,-3.24410523998777
9866,3,2,2,175000.0,0,50.972329731537506,-3.24410523998777
9867,2,2,2,182000.0,0,50.9881137677113,-3.24308824568815
9868,3,2,2,141000.0,0,50.9881137677113,-3.24308824568815
9869,2,2,3,183000.0,0,50.9704071131556,-3.2269345009012
9870,2,2,3,180000.0,0,50.9704071131556,-3.2269345009012
9871,2,2,2,170000.0,0,50.980217,-3.215953
9872,3,2,3,186995.0,1,50.980217,-3.215953
9873,3,2,3,190000.0,1,50.980217,-3.215953
9874,3,2,2,160000.0,0,50.9772916456454,-3.22215889876681
9875,3,2,4,325000.0,0,50.9737772107921,-3.2254280670636097
9876,3,2,4,269950.0,0,50.987659295570005,-3.24438688960335
9877,3,2,3,159000.0,0,50.987659295570005,-3.24438688960335
9878,3,2,3,220000.0,0,50.974770308905896,-3.23274699804718
9879,2,2,2,143000.0,0,50.979993608463296,-3.2328853544369305
9880,2,2,2,156000.0,0,50.979993608463296,-3.2328853544369305
9881,3,2,2,159950.0,0,50.979993608463296,-3.2328853544369305
9882,3,2,2,218000.0,0,50.979993608463296,-3.2328853544369305
9883,4,2,2,145500.0,0,50.979993608463296,-3.2328853544369305
9884,3,2,3,227500.0,0,50.97190339896629,-3.22916733567568
9885,2,2,3,161500.0,0,50.9827363657907,-3.23288679120462
9886,2,2,3,174000.0,0,50.9740180116436,-3.2476969973954506
9887,3,2,3,188000.0,0,50.9740180116436,-3.2476969973954506
9888,3,2,4,200000.0,0,50.9740180116436,-3.2476969973954506
9889,3,2,3,177000.0,0,50.9740180116436,-3.2476969973954506
9890,3,2,3,182000.0,0,50.9740180116436,-3.2476969973954506
9891,3,2,3,310000.0,0,50.9710626115985,-3.2448689619598596
9892,4,2,2,212500.0,0,50.9710626115985,-3.2448689619598596
9893,3,2,3,192000.0,0,50.9710626115985,-3.2448689619598596
9894,3,2,2,176000.0,0,50.9710626115985,-3.2448689619598596
9895,2,2,3,174000.0,0,50.9804025605747,-3.2222121053819
9896,3,2,4,337000.0,0,50.974046706802,-3.2237401859076296
9897,4,2,4,355000.0,0,50.974046706802,-3.2237401859076296
9898,3,2,4,250000.0,0,50.98225948939079,-3.21639195917056
9899,4,2,4,277500.0,1,50.98225948939079,-3.21639195917056
9900,2,2,4,210000.0,0,50.9826701147606,-3.23829857189457
9901,4,2,4,292500.0,0,50.970255622095394,-3.23107502947825
9902,2,2,2,166750.0,0,50.970255622095394,-3.23107502947825
9903,3,2,4,192000.0,0,50.970255622095394,-3.23107502947825
9904,3,2,4,245000.0,0,50.970255622095394,-3.23107502947825
9905,2,2,4,263000.0,0,50.9713930530015,-3.22809990139045
9906,4,2,2,297000.0,0,50.9713930530015,-3.22809990139045
9907,2,2,4,269950.0,0,50.9713930530015,-3.22809990139045
9908,3,2,4,227500.0,0,50.9713930530015,-3.22809990139045
9909,4,2,4,265000.0,0,50.97007194350039,-3.2288768602926403
9910,4,2,4,465000.0,0,50.9727398855424,-3.2197177646756696
9911,5,2,4,310000.0,0,50.9727398855424,-3.2197177646756696
9912,3,2,4,325000.0,0,50.9727398855424,-3.2197177646756696
9913,3,2,4,440000.0,0,50.980829594889705,-3.2260838706739903
9914,3,2,2,235000.0,0,50.9756036250336,-3.2516281134674596
9915,3,2,2,225000.0,0,50.9756036250336,-3.2516281134674596
9916,3,2,2,154500.0,0,50.9756036250336,-3.2516281134674596
9917,3,2,2,181500.0,0,50.9732553470486,-3.2314392266972405
9918,2,2,2,165000.0,0,50.9732553470486,-3.2314392266972405
9919,3,2,3,218000.0,0,50.9790210913074,-3.22959748011914
9920,2,2,2,111000.0,0,50.9790210913074,-3.22959748011914
9921,2,2,2,95000.0,0,50.9790210913074,-3.22959748011914
9922,1,1,1,145000.0,0,50.973964527555296,-3.2375114679936496
9923,4,2,4,360000.0,0,50.970588168344,-3.21736835638675
9924,2,2,2,128500.0,0,50.9859189629301,-3.238912179928
9925,1,1,1,85000.0,0,50.9859189629301,-3.238912179928
9926,2,2,2,118000.0,0,50.9859189629301,-3.238912179928
9927,3,2,3,243000.0,0,50.971121176101796,-3.2162713725630896
9928,3,2,4,358000.0,0,50.971121176101796,-3.2162713725630896
9929,4,2,3,225000.0,0,50.9828967109629,-3.23558357423604
9930,4,2,4,295000.0,0,50.9828967109629,-3.23558357423604
9931,4,2,4,285000.0,0,50.981535672898595,-3.23672983743078
9932,2,2,3,174000.0,0,50.985859,-3.22767
9933,4,2,4,302500.0,0,50.985859,-3.22767
9934,7,2,3,485000.0,0,50.980550222572795,-3.236633
9935,5,2,3,389950.0,0,50.980550222572795,-3.236633
9936,4,2,4,262500.0,0,50.978223428605794,-3.24967580543464
9937,3,2,4,255000.0,0,50.978223428605794,-3.24967580543464
9938,3,2,2,155000.0,1,50.975787,-3.253425
9939,2,2,2,152000.0,1,50.975787,-3.253425
9940,3,2,3,287450.0,0,50.97646969126289,-3.2530473415634704
9941,3,2,3,311000.0,0,50.97646969126289,-3.2530473415634704
9942,2,2,2,125000.0,0,50.98603696561911,-3.2396561755295497
9943,1,1,1,85000.0,0,50.98603696561911,-3.2396561755295497
9944,4,2,4,372500.0,0,50.9721786944457,-3.23376082888341
9945,3,2,4,357500.0,0,50.9721786944457,-3.23376082888341
9946,3,2,4,207500.0,0,50.9741896002307,-3.25015149026287
9947,3,2,3,185000.0,0,50.9741896002307,-3.25015149026287
9948,3,2,3,193000.0,0,50.9741896002307,-3.25015149026287
9949,3,2,2,167500.0,0,50.973228990390396,-3.246791
9950,3,2,2,125000.0,0,50.973228990390396,-3.246791
9951,3,2,2,215000.0,0,50.981102881504405,-3.239652
9952,3,2,2,195000.0,0,50.981102881504405,-3.239652
9953,3,2,2,185000.0,0,50.981102881504405,-3.239652
9954,3,2,3,188000.0,0,50.970226222525206,-3.22532035035904
9955,3,2,3,196000.0,0,50.970226222525206,-3.22532035035904
9956,3,2,3,167000.0,0,50.970226222525206,-3.22532035035904
9957,4,2,4,246000.0,0,50.970226222525206,-3.22532035035904
9958,3,2,3,175000.0,0,50.970226222525206,-3.22532035035904
9959,3,2,3,163500.0,0,50.983183017638396,-3.2331693050852204
9960,3,2,2,165000.0,0,50.976172896486204,-3.23362455136185
9961,1,1,1,88000.0,0,50.982481685667,-3.22203877610533
9962,2,2,4,235000.0,0,50.979493079256,-3.2291825955002404
9963,5,2,2,314500.0,0,50.9756535341433,-3.2342660100096805
9964,4,2,3,298000.0,0,50.9787782581566,-3.22102985258883
9965,3,2,2,185000.0,0,50.979499927076304,-3.23194633960857
9966,3,2,2,161000.0,0,50.979499927076304,-3.23194633960857
9967,3,2,2,165000.0,0,50.979499927076304,-3.23194633960857
9968,3,2,4,325000.0,0,50.972820784753,-3.2248758932395
9969,3,2,4,335000.0,0,50.972820784753,-3.2248758932395
9970,4,2,4,495000.0,0,50.972820784753,-3.2248758932395
9971,1,1,1,108000.0,0,50.9784993161374,-3.22190571523951
9972,2,1,1,159950.0,0,50.9784993161374,-3.22190571523951
9973,2,1,1,149950.0,0,50.9784993161374,-3.22190571523951
9974,3,2,3,220000.0,0,50.96996050114921,-3.24680536574121
9975,3,2,4,275000.0,0,50.96996050114921,-3.24680536574121
9976,3,2,4,310000.0,0,50.96996050114921,-3.24680536574121
9977,3,2,3,167500.0,0,50.982391668302796,-3.22804824542727
9978,4,2,4,322000.0,0,50.9845439523576,-3.22753561828677
9979,4,2,4,327500.0,0,50.9845439523576,-3.22753561828677
9980,4,2,4,340000.0,0,50.9845439523576,-3.22753561828677
9981,2,2,2,139950.0,0,50.986217454854,-3.24298059131642
9982,2,2,2,142000.0,0,50.986217454854,-3.24298059131642
9983,4,2,4,375000.0,0,50.97382867563971,-3.21879198522583
9984,2,2,2,152500.0,0,50.9752815742657,-3.2320198568962
9985,3,2,2,165000.0,0,50.9752815742657,-3.2320198568962
9986,2,1,1,117500.0,0,50.9758306127526,-3.24553775616008
9987,3,2,3,173000.0,0,50.9753181705048,-3.23025458294752
9988,4,2,3,221000.0,0,50.985730812384006,-3.2009672297481204
9989,3,2,3,152500.0,0,50.983809053682,-3.23264452947811
9990,3,2,2,153500.0,0,50.983809053682,-3.23264452947811
9991,2,2,2,150000.0,0,50.9777039921239,-3.22571663577335
9992,2,2,2,149000.0,0,50.9777039921239,-3.22571663577335
9993,5,2,2,280000.0,0,50.981883811961794,-3.23782177883989
9994,2,2,2,116050.0,0,50.97344151080879,-3.2452601777098704
9995,2,2,4,132000.0,0,50.97344151080879,-3.2452601777098704
9996,3,2,4,350000.0,0,50.9742828455234,-3.22094041163916
9997,3,2,3,230000.0,0,50.97906826855429,-3.23109445566998
9998,3,2,4,210000.0,0,50.9750594833011,-3.24701272316736
9999,3,2,2,175000.0,1,50.979591,-3.218584
10000,2,2,2,155000.0,1,50.979591,-3.218584
10001,3,2,3,193000.0,0,50.97574026816711,-3.22945383054547
10002,2,2,2,205000.0,0,50.974694452211,-3.257459
10003,2,2,2,115000.0,0,50.9762041929799,-3.2340669500156802
10004,3,2,2,173000.0,0,50.9782322912817,-3.22164229865075
10005,1,2,2,93000.0,0,50.9758972323332,-3.22478592340387
10006,3,2,3,165000.0,0,50.98353019009979,-3.235613
10007,3,2,2,129950.0,0,50.98238268431089,-3.22032665096512
10008,3,2,2,130000.0,0,50.98238268431089,-3.22032665096512
10009,5,2,2,217000.0,0,50.974962162416,-3.22990332251301
10010,3,2,2,132000.0,0,50.9738557934542,-3.24182434378067
10011,3,2,4,400000.0,0,50.9797614926601,-3.2479649380126805
10012,3,2,3,150000.0,0,50.974963543777,-3.2442041243163597
10013,2,2,4,225000.0,0,50.97450613629479,-3.21936522553602
10014,3,2,4,180000.0,0,50.976457,-3.229017
10015,2,1,1,112000.0,0,50.979906143331796,-3.21980586010375
10016,3,2,3,172500.0,0,50.9738236518375,-3.24484309732829
10017,2,2,2,137500.0,0,50.97414615581389,-3.24327068843783
10018,2,1,1,112000.0,0,50.983798323771,-3.23025083521714
10019,1,2,4,367500.0,0,50.97253505322679,-3.2459338386117897
10020,3,2,3,230000.0,0,50.9720763010449,-3.22726335294289
10021,3,2,3,145000.0,0,50.9835463840686,-3.23282277458611
10022,3,2,4,235000.0,0,50.980705,-3.214941
10023,3,2,4,335000.0,0,50.979768680666396,-3.23629825756033
10024,3,2,3,153250.0,0,50.9806161042933,-3.2292834856075
10025,3,2,2,215000.0,0,51.2106245,-2.655969222
10026,3,2,3,260000.0,0,51.2106245,-2.655969222
10027,2,2,2,175000.0,0,51.2106245,-2.655969222
10028,3,2,3,252000.0,0,51.2106245,-2.655969222
10029,3,2,2,258000.0,0,51.2106245,-2.655969222
10030,3,2,3,235000.0,0,51.2106245,-2.655969222
10031,3,2,2,213000.0,0,51.2106245,-2.655969222
10032,2,2,2,200000.0,0,51.2106245,-2.655969222
10033,3,2,2,234000.0,0,51.2106245,-2.655969222
10034,3,2,2,200000.0,0,51.2106245,-2.655969222
10035,3,2,3,200000.0,0,51.20602385,-2.6633616719999997
10036,3,2,3,205000.0,0,51.20602385,-2.6633616719999997
10037,3,2,2,194500.0,0,51.20602385,-2.6633616719999997
10038,3,2,3,264000.0,0,51.2047291,-2.663343065
10039,4,2,4,265000.0,0,51.2047291,-2.663343065
10040,3,2,4,265000.0,0,51.2047291,-2.663343065
10041,3,2,4,287500.0,0,51.2047291,-2.663343065
10042,3,2,3,270000.0,0,51.21396212,-2.6636619009999998
10043,3,2,3,283000.0,0,51.21396212,-2.6636619009999998
10044,3,2,3,275000.0,0,51.21396212,-2.6636619009999998
10045,2,1,1,157000.0,0,51.21213527,-2.638066633
10046,2,1,1,169500.0,0,51.21213527,-2.638066633
10047,2,1,1,147500.0,0,51.21213527,-2.638066633
10048,1,1,1,99000.0,0,51.212509,-2.648823
10049,1,1,1,121000.0,0,51.212509,-2.648823
10050,1,1,1,118000.0,0,51.212509,-2.648823
10051,1,1,1,130000.0,0,51.212509,-2.648823
10052,2,1,1,218000.0,0,51.212509,-2.648823
10053,1,1,1,149950.0,0,51.212509,-2.648823
10054,3,2,3,225000.0,0,51.20448685,-2.65847283
10055,3,2,3,215000.0,0,51.20448685,-2.65847283
10056,3,2,3,200000.0,0,51.20448685,-2.65847283
10057,3,2,3,225000.0,0,51.20448685,-2.65847283
10058,3,2,3,250000.0,0,51.21550657,-2.6315702069999998
10059,3,2,3,226000.0,0,51.21550657,-2.6315702069999998
10060,3,2,2,205000.0,0,51.20822681,-2.661790037
10061,3,2,2,241500.0,0,51.20822681,-2.661790037
10062,3,2,2,240000.0,0,51.20822681,-2.661790037
10063,2,2,2,175000.0,0,51.21264366,-2.672519179
10064,3,2,2,195000.0,0,51.21264366,-2.672519179
10065,3,2,2,321040.0,0,51.213869,-2.638703718
10066,2,2,3,315000.0,0,51.213869,-2.638703718
10067,2,2,2,258000.0,0,51.213869,-2.638703718
10068,3,2,3,419000.0,0,51.213869,-2.638703718
10069,3,2,2,320000.0,0,51.213869,-2.638703718
10070,3,2,4,282500.0,0,51.213869,-2.638703718
10071,3,2,4,428000.0,0,51.213869,-2.638703718
10072,3,2,4,292000.0,0,51.213869,-2.638703718
10073,3,2,2,188000.0,0,51.21205972,-2.633770694
10074,3,2,2,260000.0,0,51.21205972,-2.633770694
10075,3,2,2,195000.0,0,51.21205972,-2.633770694
10076,5,2,4,1150000.0,0,51.210227,-2.643582935
10077,3,2,4,455000.0,0,51.21506522,-2.6610004380000003
10078,1,2,2,160000.0,0,51.21177739,-2.636086045
10079,3,2,3,237500.0,0,51.21177739,-2.636086045
10080,2,2,3,235000.0,0,51.21177739,-2.636086045
10081,2,1,1,183000.0,0,51.21563632,-2.615665332
10082,2,1,4,184000.0,0,51.21563632,-2.615665332
10083,2,1,1,144500.0,0,51.21563632,-2.615665332
10084,2,1,1,175000.0,0,51.21563632,-2.615665332
10085,2,1,1,165000.0,0,51.21563632,-2.615665332
10086,2,1,1,135000.0,0,51.21563632,-2.615665332
10087,2,1,1,171000.0,0,51.21563632,-2.615665332
10088,2,1,1,150000.0,0,51.21563632,-2.615665332
10089,2,1,1,148000.0,0,51.21563632,-2.615665332
10090,2,1,1,147500.0,0,51.21563632,-2.615665332
10091,2,1,1,136000.0,0,51.21563632,-2.615665332
10092,2,1,1,142000.0,0,51.21563632,-2.615665332
10093,2,1,1,165000.0,0,51.21563632,-2.615665332
10094,3,1,2,185000.0,0,51.21563632,-2.615665332
10095,2,1,1,124950.0,0,51.21563632,-2.615665332
10096,2,1,1,156176.0,0,51.21563632,-2.615665332
10097,2,1,1,155000.0,0,51.21563632,-2.615665332
